"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"MAM.PC019-209_5_3-5.S",237,217,268,232
"MAM.PC019-209_6_3-6.S",67,62,56,43
"MAM.PC019-209_7_3-7.S",1,1,2,2
"MAM.PC019-209_8_3-8.S",18,18,20,18
"MAM.PC019-211_1_3-1.S",221,207,227,198
"MAM.PC019-211_2_3-2.S",59175,57989,54158,52970
"MAM.PC019-211_3_3-3.S",81126,79840,85581,84143
"MAM.PC019-211_4_3-4.S",109,100,129,110
"MAM.PC019-211_5_3-5.S",37,36,54,43
"MAM.PC019-211_6_3-6.S",109,93,108,87
"MAM.PC019-211_7_3-7.S",18513,18090,21825,21217
"MAM.PC019-211_8_3-8.S",3,3,1,1
"MAM.PC019-Blank3_1_3-1.S",71,59,55,44
"MAM.PC019-Blank3_2_3-2.S",41,34,36,28
"MAM.PC019-Blank3_3_3-3.S",78,69,74,58
"MAM.PC019-Blank3_4_3-4.S",754,736,678,666
"MAM.PC019-Blank3_5_3-5.S",9,8,3,3
"MAM.PC019-Blank3_6_3-6.S",754,688,770,647
"MAM.PC019-Blank3_7_3-7.S",76,70,50,43
"MAM.PC019-Blank3_8_3-8.S",3,3,4,3
"MAM.POS1_3_1-3.S",14,12,9,7
"MAM.POS3_1_1-1.S",91177,88800,127264,123805
"MAM.POS3_1_2-1.S",11107,10735,10377,10053
"MAM.POS3_1_3-1.S",2386,2197,2427,2208
"MAM.POS3_2_1-2.S",72102,71110,73009,71583
"MAM.POS3_2_2-2.S",174796,173106,166101,164372
"MAM.POS3_2_3-2.S",85099,84084,79169,78148
"MAM.POS3_3_2-3.S",45706,44636,43756,42639
"MAM.POS3_3_3-3.S",96476,95082,89864,88419
"MAM.POS3_4_1-4.S",19534,19080,17555,17189
"MAM.POS3_4_2-4.S",56442,54636,51957,50453
"MAM.POS3_4_3-4.S",39855,38932,52122,51031
"MAM.POS3_5_1-5.S",28093,27806,26762,26469
"MAM.POS3_5_2-5.S",28042,27179,29017,27753
"MAM.POS3_5_3-5.S",2261,2186,2359,2287
"MAM.POS3_6_1-6.S",90681,89715,93864,92833
"MAM.POS3_6_2-6.S",109265,106800,98780,96934
"MAM.POS3_6_3-6.S",87716,85895,98771,96705
"MAM.POS3_7_1-7.S",33839,33524,39576,39249
"MAM.POS3_7_2-7.S",58096,56411,72695,71133
"MAM.POS3_7_3-7.S",21280,20971,22062,21636
"MAM.POS3_8_1-8.S",16,16,25,23
"MAM.POS3_8_2-8.S",19933,19427,29393,28889
"MAM.POS3_8_3-8.S",234,228,229,203
"RIZ.Neg1_1_1-1.S",52,41,45,38
"RIZ.Neg1_2_1-2.S",1,1,6,5
"RIZ.Neg1_3_1-3.S",0,0,0,0
"RIZ.Neg1_4_1-4.S",2,2,0,0
"RIZ.Neg1_5_1-5.S",121,112,133,131
"RIZ.Neg1_6_1-6.S",0,0,1,1
"RIZ.Neg1_7_1-7.S",0,0,0,0
"RIZ.Neg1_8_1-8.S",0,0,0,0
"RIZ.Neg2_1_1-1.S",11,8,15,13
"RIZ.Neg2_2_1-2.S",0,0,1,1
"RIZ.Neg2_3_1-3.S",1,1,1,1
"RIZ.Neg2_4_1-4.S",0,0,1,1
"RIZ.Neg2_5_1-5.S",2305,2012,2329,2142
"RIZ.Neg2_6_1-6.S",2,2,1,1
"RIZ.Neg2_7_1-7.S",0,0,0,0
"RIZ.Neg2_8_1-8.S",0,0,0,0
"RIZ.Neg3_1_1-1.S",5508,4859,5702,5212
"RIZ.Neg3_2_1-2.S",0,0,1,1
"RIZ.Neg3_3_1-3.S",653,562,614,546
"RIZ.Neg3_4_1-4.S",1,1,0,0
"RIZ.Neg3_5_1-5.S",146,127,167,157
"RIZ.Neg3_6_1-6.S",1,1,1,1
"RIZ.Neg3_7_1-7.S",0,0,0,0
"RIZ.Neg3_8_1-8.S",3,3,6,6
"RIZ.Neg4_1_2-1.S",0,0,0,0
"RIZ.Neg4_2_2-2.S",2,2,1,1
"RIZ.Neg4_3_2-3.S",1,1,1,1
"RIZ.Neg4_4_2-4.S",0,0,0,0
"RIZ.Neg4_5_2-5.S",0,0,0,0
"RIZ.Neg4_6_2-6.S",0,0,0,0
"RIZ.Neg4_7_2-7.S",0,0,0,0
"RIZ.Neg4_8_2-8.S",4,3,8,5
"RIZ.Neg5_1_2-1.S",3,2,2,2
"RIZ.Neg5_2_2-2.S",1,1,1,1
"RIZ.Neg5_3_2-3.S",1,0,3,2
"RIZ.Neg5_4_2-4.S",0,0,0,0
"RIZ.Neg5_5_2-5.S",59,56,50,48
"RIZ.Neg5_6_2-6.S",0,0,1,1
"RIZ.Neg5_7_2-7.S",0,0,0,0
"RIZ.Neg5_8_2-8.S",0,0,0,0
"RIZ.Neg6_1_2-1.S",0,0,1,1
"RIZ.Neg6_2_2-2.S",0,0,0,0
"RIZ.Neg6_3_2-3.S",564,486,517,463
"RIZ.Neg6_4_2-4.S",0,0,0,0
"RIZ.Neg6_5_2-5.S",1,1,2,2
"RIZ.Neg6_6_2-6.S",0,0,0,0
"RIZ.Neg6_7_2-7.S",182,163,182,166
"RIZ.Neg6_8_2-8.S",5,5,8,8
"RIZ.Neg7_1_3-1.S",0,0,0,0
"RIZ.Neg7_2_3-2.S",0,0,1,1
"RIZ.Neg7_3_3-3.S",149,123,185,163
"RIZ.Neg7_4_3-4.S",1271,1128,1302,1183
"RIZ.Neg7_5_3-5.S",7,7,9,9
"RIZ.Neg7_6_3-6.S",0,0,0,0
"RIZ.Neg7_7_3-7.S",1,1,1,1
"RIZ.Neg7_8_3-8.S",0,0,0,0
"RIZ.Neg8_1_3-1.S",1087,935,1121,1022
"RIZ.Neg8_2_3-2.S",5,4,5,4
"RIZ.Neg8_3_3-3.S",1,1,1,1
"RIZ.Neg8_4_3-4.S",0,0,0,0
"RIZ.Neg8_5_3-5.S",1334,1164,1374,1274
"RIZ.Neg8_6_3-6.S",4,4,2,1
"RIZ.Neg8_7_3-7.S",0,0,0,0
"RIZ.Neg8_8_3-8.S",11,11,12,12
"RIZ.Neg9_1_3-1.S",136,122,132,121
"RIZ.Neg9_2_3-2.S",7,7,11,10
"RIZ.Neg9_3_3-3.S",1123,977,1021,902
"RIZ.Neg9_4_3-4.S",22,21,24,24
"RIZ.Neg9_5_3-5.S",145,124,155,144
"RIZ.Neg9_6_3-6.S",1,1,2,2
"RIZ.Neg9_7_3-7.S",722,621,751,695
"RIZ.Neg9_8_3-8.S",0,0,0,0
"RIZ.PC019_100_1_2-1.S",107678,106015,113360,111601
"RIZ.PC019_100_2_2-2.S",1805,1565,2018,1641
"RIZ.PC019_100_3_2-3.S",132008,129930,146618,144196
"RIZ.PC019_100_4_2-4.S",970,925,992,932
"RIZ.PC019_100_5_2-5.S",2,2,3,3
"RIZ.PC019_100_6_2-6.S",79,68,61,50
"RIZ.PC019_100_7_2-7.S",22397,22111,22290,22041
"RIZ.PC019_100_8_2-8.S",1894,571,2286,810
"RIZ.PC019_101_1_2-1.S",4,3,4,3
"RIZ.PC019_101_2_2-2.S",592,576,659,642
"RIZ.PC019_101_3_2-3.S",8512,7875,7745,7177
"RIZ.PC019_101_4_2-4.S",33342,32784,34031,33525
"RIZ.PC019_101_5_2-5.S",460,401,541,472
"RIZ.PC019_101_6_2-6.S",10741,10549,11631,11414
"RIZ.PC019_101_7_2-7.S",12465,12314,16667,16369
"RIZ.PC019_101_8_2-8.S",75312,74119,64979,63839
"RIZ.PC019_102_1_2-1.S",5,5,15,12
"RIZ.PC019_102_2_2-2.S",529,321,573,334
"RIZ.PC019_102_3_2-3.S",65,64,56,54
"RIZ.PC019_102_4_2-4.S",1300,1201,1278,1162
"RIZ.PC019_102_5_2-5.S",73,73,85,84
"RIZ.PC019_102_6_2-6.S",21507,21153,22850,22464
"RIZ.PC019_102_7_2-7.S",123586,121619,144785,142449
"RIZ.PC019_102_8_2-8.S",510,293,535,278
"RIZ.PC019_103_1_2-1.S",260,255,250,243
"RIZ.PC019_103_2_2-2.S",1345,1192,1460,1352
"RIZ.PC019_103_3_2-3.S",105956,104066,105049,103412
"RIZ.PC019_103_4_2-4.S",109,97,112,99
"RIZ.PC019_103_5_2-5.S",16,1,33,19
"RIZ.PC019_103_6_2-6.S",52,5,45,1
"RIZ.PC019_103_7_2-7.S",63267,62187,64647,63564
"RIZ.PC019_103_8_2-8.S",182444,180594,196891,195023
"RIZ.PC019_104_1_2-1.S",26550,26200,29480,29069
"RIZ.PC019_104_2_2-2.S",488,468,526,489
"RIZ.PC019_104_3_2-3.S",72,52,82,60
"RIZ.PC019_104_4_2-4.S",151475,148903,125616,123892
"RIZ.PC019_104_5_2-5.S",78,76,78,76
"RIZ.PC019_104_6_2-6.S",18,15,21,18
"RIZ.PC019_104_7_2-7.S",36571,36178,36634,36242
"RIZ.PC019_104_8_2-8.S",238,201,231,197
"RIZ.PC019_105_1_2-1.S",1,0,2,1
"RIZ.PC019_105_2_2-2.S",4526,4008,4623,4262
"RIZ.PC019_105_3_2-3.S",61336,60034,66471,65060
"RIZ.PC019_105_4_2-4.S",2652,2487,2636,2483
"RIZ.PC019_105_5_2-5.S",1162,1126,1299,1245
"RIZ.PC019_105_6_2-6.S",41,7,37,8
"RIZ.PC019_105_7_2-7.S",93,90,147,144
"RIZ.PC019_105_8_2-8.S",1079,943,1074,926
"RIZ.PC019_106_1_2-1.S",55,37,52,27
"RIZ.PC019_106_2_2-2.S",211,201,173,168
"RIZ.PC019_106_3_2-3.S",146,127,156,128
"RIZ.PC019_106_4_2-4.S",39768,38374,33834,32677
"RIZ.PC019_106_5_2-5.S",18212,16435,19709,18270
"RIZ.PC019_106_6_2-6.S",34,32,32,28
"RIZ.PC019_106_7_2-7.S",35390,34755,36440,35838
"RIZ.PC019_106_8_2-8.S",2096,2036,2186,2134
"RIZ.PC019_107_1_2-1.S",14106,13866,14072,13814
"RIZ.PC019_107_2_2-2.S",24250,23854,22952,22568
"RIZ.PC019_107_3_2-3.S",175,148,229,186
"RIZ.PC019_107_4_2-4.S",78687,77461,81674,80531
"RIZ.PC019_107_5_2-5.S",148,138,181,163
"RIZ.PC019_107_6_2-6.S",3392,3331,3434,3390
"RIZ.PC019_107_7_2-7.S",58734,57490,55427,54272
"RIZ.PC019_107_8_2-8.S",174933,171849,198489,194999
"RIZ.PC019_108_1_2-1.S",2953,2884,2470,2432
"RIZ.PC019_108_2_2-2.S",47846,47223,42597,42066
"RIZ.PC019_108_3_2-3.S",78,56,97,63
"RIZ.PC019_108_4_2-4.S",62,55,64,61
"RIZ.PC019_108_5_2-5.S",33,26,29,25
"RIZ.PC019_108_6_2-6.S",16728,16532,18919,18601
"RIZ.PC019_108_7_2-7.S",286,272,219,209
"RIZ.PC019_108_8_2-8.S",157,122,192,153
"RIZ.PC019_109_1_2-1.S",37916,37003,40048,39229
"RIZ.PC019_109_2_2-2.S",15538,15303,13351,13189
"RIZ.PC019_109_3_2-3.S",3,2,4,4
"RIZ.PC019_109_4_2-4.S",843,803,902,869
"RIZ.PC019_109_5_2-5.S",57818,56218,63054,61626
"RIZ.PC019_109_6_2-6.S",562,547,505,487
"RIZ.PC019_109_7_2-7.S",20,20,33,31
"RIZ.PC019_109_8_2-8.S",317,143,494,204
"RIZ.PC019_110_1_2-1.S",295,238,304,245
"RIZ.PC019_110_2_2-2.S",18868,18478,22276,21857
"RIZ.PC019_110_3_2-3.S",229,215,256,247
"RIZ.PC019_110_4_2-4.S",74499,72947,88523,86685
"RIZ.PC019_110_5_2-5.S",2171,1811,2237,1954
"RIZ.PC019_110_6_2-6.S",333,319,291,275
"RIZ.PC019_110_7_2-7.S",21065,20718,23124,22759
"RIZ.PC019_110_8_2-8.S",711,674,713,679
"RIZ.PC019_111_1_2-1.S",158,151,184,171
"RIZ.PC019_111_2_2-2.S",1333,1293,1415,1362
"RIZ.PC019_111_3_2-3.S",40828,40306,41779,41265
"RIZ.PC019_111_4_2-4.S",299599,293858,276950,272628
"RIZ.PC019_111_5_2-5.S",1024,1003,904,877
"RIZ.PC019_111_6_2-6.S",199,26,203,27
"RIZ.PC019_111_7_2-7.S",16943,16685,17215,16966
"RIZ.PC019_111_8_2-8.S",38254,37868,46255,45790
"RIZ.PC019_112_1_2-1.S",22,21,18,14
"RIZ.PC019_112_2_2-2.S",40,36,34,31
"RIZ.PC019_112_3_2-3.S",13465,8306,14290,8648
"RIZ.PC019_112_4_2-4.S",118,113,83,78
"RIZ.PC019_112_5_2-5.S",170,161,145,134
"RIZ.PC019_112_6_2-6.S",115704,112978,103421,100917
"RIZ.PC019_112_7_2-7.S",360,347,415,385
"RIZ.PC019_112_8_2-8.S",151,144,154,144
"RIZ.PC019_113_1_2-1.S",54238,52311,52239,50647
"RIZ.PC019_113_2_2-2.S",28468,28079,30352,29993
"RIZ.PC019_113_3_2-3.S",38357,37758,39645,39072
"RIZ.PC019_113_4_2-4.S",8387,8265,13845,13574
"RIZ.PC019_113_5_2-5.S",84617,82708,88533,86655
"RIZ.PC019_113_6_2-6.S",2534,1895,2541,1996
"RIZ.PC019_113_7_2-7.S",27655,27259,27781,27420
"RIZ.PC019_113_8_2-8.S",869,503,836,502
"RIZ.PC019_114_1_2-1.S",11,9,7,7
"RIZ.PC019_114_2_2-2.S",5906,5798,6475,6377
"RIZ.PC019_114_3_2-3.S",18311,17970,19545,19137
"RIZ.PC019_114_4_2-4.S",25838,25455,28409,28140
"RIZ.PC019_114_5_2-5.S",2499,2314,2431,2199
"RIZ.PC019_114_6_2-6.S",67034,66452,70449,69918
"RIZ.PC019_114_7_2-7.S",5642,5515,5597,5487
"RIZ.PC019_114_8_2-8.S",163091,161001,158729,156438
"RIZ.PC019_115_1_2-1.S",95842,94632,110756,109369
"RIZ.PC019_115_2_2-2.S",800,790,812,801
"RIZ.PC019_115_3_2-3.S",13413,13192,14670,14412
"RIZ.PC019_115_4_2-4.S",97523,95236,114416,112166
"RIZ.PC019_115_5_2-5.S",74251,73075,81454,80083
"RIZ.PC019_115_6_2-6.S",26299,25892,29957,29376
"RIZ.PC019_115_7_2-7.S",10711,10454,11765,11447
"RIZ.PC019_115_8_2-8.S",58703,57786,63745,62645
"RIZ.PC019_116_1_2-1.S",149865,147436,158764,156238
"RIZ.PC019_116_2_2-2.S",16680,16426,21632,21244
"RIZ.PC019_116_3_2-3.S",17256,14992,19086,17116
"RIZ.PC019_116_4_2-4.S",40584,40006,53454,52696
"RIZ.PC019_116_5_2-5.S",54763,53926,65358,64443
"RIZ.PC019_116_6_2-6.S",31069,29996,34298,33407
"RIZ.PC019_116_7_2-7.S",43991,43144,43538,42774
"RIZ.PC019_116_8_2-8.S",114447,113178,129831,128236
"RIZ.PC019_117_1_2-1.S",1659,643,1638,636
"RIZ.PC019_117_2_2-2.S",29288,28886,32042,31694
"RIZ.PC019_117_3_2-3.S",49357,48471,52981,52035
"RIZ.PC019_117_4_2-4.S",171,158,217,203
"RIZ.PC019_117_5_2-5.S",1682,1620,1722,1646
"RIZ.PC019_117_6_2-6.S",124,103,146,123
"RIZ.PC019_117_7_2-7.S",24934,24497,23697,23307
"RIZ.PC019_117_8_2-8.S",40476,39968,39966,39495
"RIZ.PC019_118_1_2-1.S",5,1,4,2
"RIZ.PC019_118_2_2-2.S",19633,19337,22665,22324
"RIZ.PC019_118_3_2-3.S",13217,13063,16589,16383
"RIZ.PC019_118_4_2-4.S",1408,1334,1434,1380
"RIZ.PC019_118_5_2-5.S",53,48,62,55
"RIZ.PC019_118_6_2-6.S",8709,8568,7355,7273
"RIZ.PC019_118_7_2-7.S",282,259,339,323
"RIZ.PC019_118_8_2-8.S",934,911,930,910
"RIZ.PC019_23_1_1-1.S",44,34,47,34
"RIZ.PC019_23_2_1-2.S",84608,83346,97352,96072
"RIZ.PC019_23_3_1-3.S",115147,113362,96249,95067
"RIZ.PC019_23_4_1-4.S",5162,5106,5823,5743
"RIZ.PC019_23_5_1-5.S",21815,21560,22968,22689
"RIZ.PC019_23_6_1-6.S",14605,14425,13312,13164
"RIZ.PC019_23_7_1-7.S",45333,44584,46612,45910
"RIZ.PC019_23_8_1-8.S",31,18,46,32
"RIZ.PC019_25_1_1-1.S",1603,1542,1723,1673
"RIZ.PC019_25_2_1-2.S",114356,112234,133725,131302
"RIZ.PC019_25_3_1-3.S",2592,2359,2746,2443
"RIZ.PC019_25_4_1-4.S",261,233,360,339
"RIZ.PC019_25_5_1-5.S",2132,2005,2189,2070
"RIZ.PC019_25_6_1-6.S",2663,2519,2672,2534
"RIZ.PC019_25_7_1-7.S",5095,4910,5162,4969
"RIZ.PC019_25_8_1-8.S",120348,117999,127863,125404
"RIZ.PC019_27_1_1-1.S",673,629,802,751
"RIZ.PC019_27_2_1-2.S",92,86,143,128
"RIZ.PC019_27_3_1-3.S",140,126,150,127
"RIZ.PC019_27_4_1-4.S",11092,9985,11707,10931
"RIZ.PC019_27_5_1-5.S",771,744,1355,1295
"RIZ.PC019_27_6_1-6.S",1682,1067,2478,1807
"RIZ.PC019_27_7_1-7.S",99,94,263,254
"RIZ.PC019_27_8_1-8.S",583,449,746,590
"RIZ.PC019_29_1_1-1.S",15848,15604,17360,17050
"RIZ.PC019_29_2_1-2.S",55,48,73,71
"RIZ.PC019_29_3_1-3.S",270,226,327,271
"RIZ.PC019_29_4_1-4.S",322,127,423,202
"RIZ.PC019_29_5_1-5.S",53,49,55,55
"RIZ.PC019_29_6_1-6.S",49061,48282,50634,49927
"RIZ.PC019_29_7_1-7.S",26547,26128,26518,26082
"RIZ.PC019_29_8_1-8.S",133,128,119,108
"RIZ.PC019_31_1_1-1.S",62112,61016,57022,55729
"RIZ.PC019_31_2_1-2.S",884,849,833,802
"RIZ.PC019_31_3_1-3.S",63,60,82,76
"RIZ.PC019_31_4_1-4.S",185,161,174,144
"RIZ.PC019_31_5_1-5.S",1313,1137,1396,1284
"RIZ.PC019_31_6_1-6.S",42607,41824,41658,40854
"RIZ.PC019_31_7_1-7.S",61,59,67,61
"RIZ.PC019_31_8_1-8.S",70273,69158,55675,55002
"RIZ.PC019_33_1_1-1.S",1388,1311,1401,1304
"RIZ.PC019_33_2_1-2.S",101,87,115,99
"RIZ.PC019_33_3_1-3.S",130428,128284,132133,130084
"RIZ.PC019_33_4_1-4.S",4502,4363,4525,4373
"RIZ.PC019_33_5_1-5.S",15750,15461,17768,17511
"RIZ.PC019_33_6_1-6.S",793,734,699,634
"RIZ.PC019_33_7_1-7.S",986,967,1454,1422
"RIZ.PC019_33_8_1-8.S",1675,1174,1784,1256
"RIZ.PC019_35_1_1-1.S",595,545,676,616
"RIZ.PC019_35_2_1-2.S",1007,915,1220,1093
"RIZ.PC019_35_3_1-3.S",440,417,483,453
"RIZ.PC019_35_4_1-4.S",683,604,667,602
"RIZ.PC019_35_5_1-5.S",46918,46237,47364,46808
"RIZ.PC019_35_6_1-6.S",736,675,839,783
"RIZ.PC019_35_7_1-7.S",45774,45011,51230,50390
"RIZ.PC019_35_8_1-8.S",3450,3208,4628,4237
"RIZ.PC019_37_1_1-1.S",222,210,229,216
"RIZ.PC019_37_2_1-2.S",4361,4294,4505,4428
"RIZ.PC019_37_3_1-3.S",105652,103675,108941,106831
"RIZ.PC019_37_4_1-4.S",45096,44231,48755,47679
"RIZ.PC019_37_5_1-5.S",1657,1612,1711,1681
"RIZ.PC019_37_6_1-6.S",421,406,471,421
"RIZ.PC019_37_7_1-7.S",69504,68217,56769,55956
"RIZ.PC019_37_8_1-8.S",599,416,647,434
"RIZ.PC019_39_1_1-1.S",325,279,302,253
"RIZ.PC019_39_2_1-2.S",192,186,241,235
"RIZ.PC019_39_3_1-3.S",183823,180790,209310,205885
"RIZ.PC019_39_4_1-4.S",357,319,393,357
"RIZ.PC019_39_5_1-5.S",164,161,153,144
"RIZ.PC019_39_6_1-6.S",131,118,122,105
"RIZ.PC019_39_7_1-7.S",24507,24279,30085,29840
"RIZ.PC019_39_8_1-8.S",1200,1091,1269,1139
"RIZ.PC019_41_1_1-1.S",224,100,182,76
"RIZ.PC019_41_2_1-2.S",657,644,685,671
"RIZ.PC019_41_3_1-3.S",245,218,280,251
"RIZ.PC019_41_4_1-4.S",1224,1046,1193,1004
"RIZ.PC019_41_5_1-5.S",21,17,31,30
"RIZ.PC019_41_6_1-6.S",43,42,33,33
"RIZ.PC019_41_7_1-7.S",33,28,32,30
"RIZ.PC019_41_8_1-8.S",11369,11191,12265,12055
"RIZ.PC019_43_1_1-1.S",42494,41448,44230,43238
"RIZ.PC019_43_2_1-2.S",35,33,28,24
"RIZ.PC019_43_3_1-3.S",901,874,949,918
"RIZ.PC019_43_4_1-4.S",378,319,374,325
"RIZ.PC019_43_5_1-5.S",14769,13393,15352,14275
"RIZ.PC019_43_6_1-6.S",1102,1082,1031,1015
"RIZ.PC019_43_7_1-7.S",111,96,96,87
"RIZ.PC019_43_8_1-8.S",3864,3793,4911,4793
"RIZ.PC019_45_1_1-1.S",35464,34811,35164,34521
"RIZ.PC019_45_2_1-2.S",2,2,8,7
"RIZ.PC019_45_3_1-3.S",18371,18061,22662,22354
"RIZ.PC019_45_4_1-4.S",937,913,1117,1074
"RIZ.PC019_45_5_1-5.S",36956,36445,41594,40980
"RIZ.PC019_45_6_1-6.S",26,26,17,17
"RIZ.PC019_45_7_1-7.S",32959,32479,34260,33719
"RIZ.PC019_45_8_1-8.S",56,41,75,48
"RIZ.PC019_47_1_1-1.S",736,659,809,753
"RIZ.PC019_47_2_1-2.S",4,3,1,1
"RIZ.PC019_47_3_1-3.S",89606,87570,107026,104671
"RIZ.PC019_47_4_1-4.S",118686,116729,125275,123195
"RIZ.PC019_47_5_1-5.S",2294,2205,2551,2449
"RIZ.PC019_47_6_1-6.S",71,68,78,72
"RIZ.PC019_47_7_1-7.S",14669,14433,16386,16114
"RIZ.PC019_47_8_1-8.S",6,4,12,11
"RIZ.PC019_49_1_1-1.S",2087,847,1967,865
"RIZ.PC019_49_2_1-2.S",3330,3243,3061,2959
"RIZ.PC019_49_3_1-3.S",10450,10235,13940,13687
"RIZ.PC019_49_4_1-4.S",2158,1878,2114,1933
"RIZ.PC019_49_5_1-5.S",4237,3447,4270,3621
"RIZ.PC019_49_6_1-6.S",25301,24765,21424,21123
"RIZ.PC019_49_7_1-7.S",21359,20977,25358,24979
"RIZ.PC019_49_8_1-8.S",2578,2541,2792,2732
"RIZ.PC019_51_1_1-1.S",112425,110908,108017,106799
"RIZ.PC019_51_2_1-2.S",308,203,267,163
"RIZ.PC019_51_3_1-3.S",191,132,188,135
"RIZ.PC019_51_4_1-4.S",43,26,55,32
"RIZ.PC019_51_5_1-5.S",3667,3428,3310,3129
"RIZ.PC019_51_6_1-6.S",1269,664,1389,640
"RIZ.PC019_51_7_1-7.S",64,52,45,45
"RIZ.PC019_51_8_1-8.S",180,34,136,16
"RIZ.PC019_53_1_1-1.S",22,16,32,13
"RIZ.PC019_53_2_1-2.S",67035,66013,64968,64155
"RIZ.PC019_53_3_1-3.S",10,9,7,7
"RIZ.PC019_53_4_1-4.S",249,215,263,233
"RIZ.PC019_53_5_1-5.S",134465,132583,136442,134554
"RIZ.PC019_53_6_1-6.S",80,40,108,56
"RIZ.PC019_53_7_1-7.S",17806,17507,18450,18187
"RIZ.PC019_53_8_1-8.S",15638,15451,18611,18411
"RIZ.PC019_55_1_1-1.S",16355,16117,16674,16481
"RIZ.PC019_55_2_1-2.S",109,99,107,98
"RIZ.PC019_55_3_1-3.S",39,34,54,51
"RIZ.PC019_55_4_1-4.S",77,61,84,61
"RIZ.PC019_55_5_1-5.S",67245,66133,73757,72580
"RIZ.PC019_55_6_1-6.S",100866,98308,77590,75656
"RIZ.PC019_55_7_1-7.S",17657,17383,18649,18322
"RIZ.PC019_55_8_1-8.S",54996,53759,64390,62807
"RIZ.PC019_57_1_1-1.S",22187,20102,23172,21541
"RIZ.PC019_57_2_1-2.S",30811,30358,33330,32910
"RIZ.PC019_57_3_1-3.S",5835,5644,5685,5500
"RIZ.PC019_57_4_1-4.S",3136,3085,4114,3979
"RIZ.PC019_57_5_1-5.S",92662,90343,93655,91309
"RIZ.PC019_57_6_1-6.S",37818,37143,39188,38421
"RIZ.PC019_57_7_1-7.S",1129,1047,1170,1090
"RIZ.PC019_57_8_1-8.S",31997,31531,35258,34790
"RIZ.PC019_59_1_1-1.S",181159,179351,201942,199918
"RIZ.PC019_59_2_1-2.S",40090,39465,39316,38663
"RIZ.PC019_59_3_1-3.S",79998,78296,83101,81200
"RIZ.PC019_59_4_1-4.S",10187,9836,10003,9770
"RIZ.PC019_59_5_1-5.S",67510,66427,69320,68209
"RIZ.PC019_59_6_1-6.S",222946,220414,237102,234562
"RIZ.PC019_59_7_1-7.S",2450,2416,2248,2225
"RIZ.PC019_59_8_1-8.S",264518,260432,275189,270835
"RIZ.PC019_61_1_1-1.S",119041,117982,116563,115559
"RIZ.PC019_61_2_1-2.S",200,196,175,173
"RIZ.PC019_61_3_1-3.S",1505,1454,1638,1578
"RIZ.PC019_61_4_1-4.S",1161,922,1171,931
"RIZ.PC019_61_5_1-5.S",47762,47116,50684,49968
"RIZ.PC019_61_6_1-6.S",43183,42554,51070,50457
"RIZ.PC019_61_7_1-7.S",43,22,58,29
"RIZ.PC019_61_8_1-8.S",186,144,198,164
"RIZ.PC019_63_1_1-1.S",126516,119686,143916,138377
"RIZ.PC019_63_2_1-2.S",21450,21001,21674,21307
"RIZ.PC019_63_3_1-3.S",21425,21009,22646,22206
"RIZ.PC019_63_4_1-4.S",9985,9854,9753,9574
"RIZ.PC019_63_5_1-5.S",54862,52657,61690,59906
"RIZ.PC019_63_6_1-6.S",13216,11832,13977,12958
"RIZ.PC019_63_7_1-7.S",13769,13577,13423,13247
"RIZ.PC019_63_8_1-8.S",742,672,658,599
"RIZ.PC019_65_1_1-1.S",18549,16375,17902,16157
"RIZ.PC019_65_2_1-2.S",11,8,5,4
"RIZ.PC019_65_3_1-3.S",111,105,150,143
"RIZ.PC019_65_4_1-4.S",280,130,248,123
"RIZ.PC019_65_5_1-5.S",1870,1844,2169,2127
"RIZ.PC019_65_6_1-6.S",104,102,111,108
"RIZ.PC019_65_7_1-7.S",16124,15846,18085,17688
"RIZ.PC019_65_8_1-8.S",164,154,179,164
"RIZ.PC019_67_1_1-1.S",80,71,92,83
"RIZ.PC019_67_2_1-2.S",34,22,45,27
"RIZ.PC019_67_3_1-3.S",1019,1002,1213,1194
"RIZ.PC019_67_4_1-4.S",52886,51452,70558,68604
"RIZ.PC019_67_5_1-5.S",120014,118222,125755,123900
"RIZ.PC019_67_6_1-6.S",8851,8661,10700,10492
"RIZ.PC019_67_7_1-7.S",30,29,23,20
"RIZ.PC019_67_8_1-8.S",46080,45525,48515,47966
"RIZ.PC019_69_1_1-1.S",3717,2753,3229,2310
"RIZ.PC019_69_2_1-2.S",6287,6190,6950,6852
"RIZ.PC019_69_3_1-3.S",59292,58525,72532,71614
"RIZ.PC019_69_4_1-4.S",14386,14198,15891,15617
"RIZ.PC019_69_5_1-5.S",125149,123499,123708,122184
"RIZ.PC019_69_6_1-6.S",41401,40703,44431,43657
"RIZ.PC019_69_7_1-7.S",85,48,112,70
"RIZ.PC019_69_8_1-8.S",31741,31224,32714,32240
"RIZ.PC019_71_1_1-1.S",1889,1191,2008,1301
"RIZ.PC019_71_2_1-2.S",818,797,810,792
"RIZ.PC019_71_3_1-3.S",164,152,145,141
"RIZ.PC019_71_4_1-4.S",31742,31177,35074,34491
"RIZ.PC019_71_5_1-5.S",1899,1049,1864,975
"RIZ.PC019_71_6_1-6.S",5562,4878,5815,5099
"RIZ.PC019_71_7_1-7.S",16571,15906,15105,14578
"RIZ.PC019_71_8_1-8.S",82158,80603,69981,68830
"RIZ.PC019_73_1_1-1.S",1326,994,1271,942
