"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"RIZ.IS-GC6-088-7-2.7.S",32199,31609,35948,35348
"RIZ.IS-GC6-088-8-2.8.S",73581,72567,75773,74607
"RIZ.IS-GC6-092-1-2.1.S",110905,108611,105081,103121
"RIZ.IS-GC6-092-2-2.2.S",1252,1177,1308,1193
"RIZ.IS-GC6-092-3-2.3.S",68,63,60,54
"RIZ.IS-GC6-092-4-2.4.S",281,273,273,267
"RIZ.IS-GC6-092-5-2.5.S",184688,181624,186886,184393
"RIZ.IS-GC6-092-6-2.6.S",29938,28740,28577,27262
"RIZ.IS-GC6-092-7-2.7.S",1165,1144,1317,1284
"RIZ.IS-GC6-092-8-2.8.S",295505,291469,280770,277239
"RIZ.IS-GC6-096-1-2.1.S",47193,45213,49781,47615
"RIZ.IS-GC6-096-2-2.2.S",78599,77590,72840,71954
"RIZ.IS-GC6-096-3-2.3.S",63169,61821,59628,58207
"RIZ.IS-GC6-096-4-2.4.S",3285,3092,2799,2608
"RIZ.IS-GC6-096-5-2.5.S",28761,27624,26749,25809
"RIZ.IS-GC6-096-6-2.6.S",165410,162385,175495,172304
"RIZ.IS-GC6-096-7-2.7.S",14815,14535,16021,15664
"RIZ.IS-GC6-096-8-2.8.S",68568,65428,54724,52009
"RIZ.IS-GC6-100-1-2.1.S",78486,76277,77840,75628
"RIZ.IS-GC6-100-2-2.2.S",88564,85762,90965,88253
"RIZ.IS-GC6-100-3-2.3.S",25420,25093,28864,28517
"RIZ.IS-GC6-100-4-2.4.S",100910,97361,117409,113659
"RIZ.IS-GC6-100-5-2.5.S",138617,136075,165767,163214
"RIZ.IS-GC6-100-6-2.6.S",187352,181784,223733,216653
"RIZ.IS-GC6-100-7-2.7.S",55671,54287,52491,51019
"RIZ.IS-GC6-100-8-2.8.S",39575,37945,28645,27129
"RIZ.IS-GC6-104-1-2.1.S",35725,34567,37268,36089
"RIZ.IS-GC6-104-2-2.2.S",65427,62669,72696,69588
"RIZ.IS-GC6-104-3-2.3.S",50699,49132,52722,51031
"RIZ.IS-GC6-104-4-2.4.S",63456,60213,53534,50475
"RIZ.IS-GC6-104-5-2.5.S",37439,34787,35335,32725
"RIZ.IS-GC6-104-6-2.6.S",52488,49874,57700,54522
"RIZ.IS-GC6-104-7-2.7.S",15533,14752,14963,14232
"RIZ.IS-GC6-104-8-2.8.S",9169,8858,10282,9920
"RIZ.IS-GC6-108-1-2.1.S",2711,2648,3799,3675
"RIZ.IS-GC6-108-2-2.2.S",13396,12805,12721,11959
"RIZ.IS-GC6-108-3-2.3.S",60108,59332,65830,65055
"RIZ.IS-GC6-108-4-2.4.S",1710,1635,1680,1591
"RIZ.IS-GC6-108-5-2.5.S",60215,57639,47524,45781
"RIZ.IS-GC6-108-6-2.6.S",81287,79612,81344,79852
"RIZ.IS-GC6-108-7-2.7.S",31236,30269,31075,29837
"RIZ.IS-GC6-108-8-2.8.S",106135,103729,105623,103359
"RIZ.IS-GC6-112-1-2.1.S",18650,18366,21430,21156
"RIZ.IS-GC6-112-2-2.2.S",8595,6502,8520,6306
"RIZ.IS-GC6-112-3-2.3.S",84099,81724,82283,80018
"RIZ.IS-GC6-112-4-2.4.S",112122,109991,109811,107597
"RIZ.IS-GC6-112-5-2.5.S",35126,34264,36562,35799
"RIZ.IS-GC6-112-6-2.6.S",1619,1271,1605,1209
"RIZ.IS-GC6-112-7-2.7.S",10709,10237,9931,9427
"RIZ.IS-GC6-112-8-2.8.S",183612,180563,175644,173111
"RIZ.IS-GC6-116-1-2.1.S",14799,14590,18247,18023
"RIZ.IS-GC6-116-2-2.2.S",713,684,680,625
"RIZ.IS-GC6-116-3-2.3.S",33515,33152,36705,36346
"RIZ.IS-GC6-116-4-2.4.S",778,648,960,774
"RIZ.IS-GC6-116-5-2.5.S",262,245,261,241
"RIZ.IS-GC6-116-6-2.6.S",72251,70712,82374,80819
"RIZ.IS-GC6-116-7-2.7.S",34248,32738,38522,36854
"RIZ.IS-GC6-116-8-2.8.S",70209,68977,51928,51163
"RIZ.IS-GC6-120-1-2.1.S",113442,111181,125518,123268
"RIZ.IS-GC6-120-2-2.2.S",39098,38353,39609,38975
"RIZ.IS-GC6-120-3-2.3.S",83990,82463,86601,85091
"RIZ.IS-GC6-120-4-2.4.S",114587,112817,112259,110702
"RIZ.IS-GC6-120-5-2.5.S",43675,42922,50344,49575
"RIZ.IS-GC6-120-6-2.6.S",81201,77258,99744,95390
"RIZ.IS-GC6-120-7-2.7.S",60505,59957,67454,66836
"RIZ.IS-GC6-120-8-2.8.S",120911,118641,111971,110122
"RIZ.IS-GC6-124-1-3.1.S",99875,98631,104327,103019
"RIZ.IS-GC6-124-2-3.2.S",136570,134404,142893,140976
"RIZ.IS-GC6-124-3-3.3.S",5228,5055,4208,4080
"RIZ.IS-GC6-124-4-3.4.S",42967,42295,53079,52299
"RIZ.IS-GC6-124-5-3.5.S",15196,14903,15597,15346
"RIZ.IS-GC6-124-6-3.6.S",59825,59250,66112,65469
"RIZ.IS-GC6-124-7-3.7.S",69969,68595,66857,65792
"RIZ.IS-GC6-124-8-3.8.S",179993,177027,178198,175685
"RIZ.IS-GC6-128-1-2.1.S",1012,42,1079,41
"RIZ.IS-GC6-128-2-2.2.S",36079,35474,43276,42612
"RIZ.IS-GC6-128-3-2.3.S",47501,46622,43321,42520
"RIZ.IS-GC6-128-4-2.4.S",1845,1217,1967,1181
"RIZ.IS-GC6-128-5-2.5.S",24890,24496,27210,26802
"RIZ.IS-GC6-128-6-2.6.S",336,258,306,228
"RIZ.IS-GC6-128-7-2.7.S",519,88,550,64
"RIZ.IS-GC6-128-8-2.8.S",11273,10855,9413,9035
"RIZ.IS-GC6-132-1-3.1.S",77545,75963,94008,92169
"RIZ.IS-GC6-132-2-3.2.S",62568,58270,51445,47458
"RIZ.IS-GC6-132-3-3.3.S",34484,33864,43911,43176
"RIZ.IS-GC6-132-4-3.4.S",787,292,908,263
"RIZ.IS-GC6-132-5-3.5.S",14925,14552,15294,15031
"RIZ.IS-GC6-132-6-3.6.S",1541,148,1761,101
"RIZ.IS-GC6-132-7-3.7.S",1809,1730,1862,1795
"RIZ.IS-GC6-132-8-3.8.S",12206,11779,12454,12175
"RIZ.IS-GC6-136-1-2.1.S",19235,18790,19801,19403
"RIZ.IS-GC6-136-2-2.2.S",79245,77907,81989,80539
"RIZ.IS-GC6-136-3-2.3.S",312,192,493,259
"RIZ.IS-GC6-136-4-2.4.S",35,26,39,38
"RIZ.IS-GC6-136-5-2.5.S",8908,5556,9137,5394
"RIZ.IS-GC6-136-6-2.6.S",65828,64222,75026,73413
"RIZ.IS-GC6-136-7-2.7.S",65510,64222,70385,69072
"RIZ.IS-GC6-136-8-2.8.S",13941,13110,13666,12756
"RIZ.IS-GC6-140-1-3.1.S",10115,9589,9221,8501
"RIZ.IS-GC6-140-2-3.2.S",62,60,70,68
"RIZ.IS-GC6-140-3-3.3.S",34583,33553,29034,27926
"RIZ.IS-GC6-140-4-3.4.S",4230,3965,4455,4227
"RIZ.IS-GC6-140-5-3.5.S",45394,43813,36734,35867
"RIZ.IS-GC6-140-6-3.6.S",381,75,366,93
"RIZ.IS-GC6-140-7-3.7.S",92052,90805,98503,97187
"RIZ.IS-GC6-140-8-3.8.S",61727,59859,74337,72211
"RIZ.IS-GC6-144-1-2.1.S",21040,20540,19368,18908
"RIZ.IS-GC6-144-2-2.2.S",220,185,235,204
"RIZ.IS-GC6-144-3-2.3.S",222,219,249,247
"RIZ.IS-GC6-144-4-2.4.S",98,86,83,74
"RIZ.IS-GC6-144-5-2.5.S",110271,108599,119787,118312
"RIZ.IS-GC6-144-6-2.6.S",64,62,69,67
"RIZ.IS-GC6-144-7-2.7.S",252,238,253,227
"RIZ.IS-GC6-144-8-2.8.S",66281,64277,71978,69961
"RIZ.IS-GC6-148-1-3.1.S",295,266,278,253
"RIZ.IS-GC6-148-2-3.2.S",77,62,74,61
"RIZ.IS-GC6-148-3-3.3.S",23,14,22,12
"RIZ.IS-GC6-148-4-3.4.S",525,495,556,524
"RIZ.IS-GC6-148-5-3.5.S",2456,2261,2475,2316
"RIZ.IS-GC6-148-6-3.6.S",1593,1534,1674,1604
"RIZ.IS-GC6-148-7-3.7.S",36496,35305,37434,36320
"RIZ.IS-GC6-148-8-3.8.S",1588,1554,1525,1494
"RIZ.IS-GC6-152-1-2.1.S",243,238,254,253
"RIZ.IS-GC6-152-2-2.2.S",27823,27296,30064,29453
"RIZ.IS-GC6-152-3-2.3.S",94970,92702,96528,94516
"RIZ.IS-GC6-152-4-2.4.S",74718,72521,68750,66841
"RIZ.IS-GC6-152-5-2.5.S",63280,62411,64099,63338
"RIZ.IS-GC6-152-6-2.6.S",3536,3387,3138,2988
"RIZ.IS-GC6-152-7-2.7.S",27878,27186,23840,23225
"RIZ.IS-GC6-152-8-2.8.S",76000,74945,71186,70417
"RIZ.IS-GC6-156-1-3.1.S",237,149,226,144
"RIZ.IS-GC6-156-2-3.2.S",31,23,27,20
"RIZ.IS-GC6-156-3-3.3.S",927,613,1047,774
"RIZ.IS-GC6-156-4-3.4.S",33771,33329,37193,36789
"RIZ.IS-GC6-156-5-3.5.S",189,170,164,150
"RIZ.IS-GC6-156-6-3.6.S",57741,56645,50909,50016
"RIZ.IS-GC6-156-7-3.7.S",817,793,722,697
"RIZ.IS-GC6-156-8-3.8.S",126,76,104,67
"RIZ.IS-GC6-160-1-2.1.S",55901,54636,52634,51710
"RIZ.IS-GC6-160-2-2.2.S",86953,85685,95449,93967
"RIZ.IS-GC6-160-3-2.3.S",2424,2353,2939,2877
"RIZ.IS-GC6-160-4-2.4.S",1133,704,953,564
"RIZ.IS-GC6-160-5-2.5.S",10817,9055,11028,9638
"RIZ.IS-GC6-160-6-2.6.S",741,135,821,124
"RIZ.IS-GC6-160-7-2.7.S",645,594,669,629
"RIZ.IS-GC6-160-8-2.8.S",6939,6850,8838,8694
"RIZ.IS-GC6-164-1-3.1.S",1492,1327,1631,1487
"RIZ.IS-GC6-164-2-3.2.S",30821,30440,33511,33162
"RIZ.IS-GC6-164-3-3.3.S",1800,553,1773,389
"RIZ.IS-GC6-164-4-3.4.S",517,468,531,499
"RIZ.IS-GC6-164-5-3.5.S",269,233,248,224
"RIZ.IS-GC6-164-6-3.6.S",2570,1801,2355,1644
"RIZ.IS-GC6-164-7-3.7.S",31,29,33,31
"RIZ.IS-GC6-164-8-3.8.S",52097,50590,42224,40905
"RIZ.IS-GC6-168-1-2.1.S",55984,54845,59122,58146
"RIZ.IS-GC6-168-2-2.2.S",12103,11710,13981,13609
"RIZ.IS-GC6-168-3-2.3.S",10941,10432,13431,12962
"RIZ.IS-GC6-168-4-2.4.S",40388,39113,36510,35378
"RIZ.IS-GC6-168-5-2.5.S",18213,16070,17459,15152
"RIZ.IS-GC6-168-6-2.6.S",101697,98950,108958,106377
"RIZ.IS-GC6-168-7-2.7.S",8395,7413,9820,8789
"RIZ.IS-GC6-168-8-2.8.S",5525,5087,6018,5557
"RIZ.IS-GC6-172-1-3.1.S",99594,97898,88295,86789
"RIZ.IS-GC6-172-2-3.2.S",4792,4325,5469,5043
"RIZ.IS-GC6-172-3-3.3.S",69815,68398,57982,56887
"RIZ.IS-GC6-172-4-3.4.S",97907,95536,90099,87837
"RIZ.IS-GC6-172-5-3.5.S",76,75,63,58
"RIZ.IS-GC6-172-6-3.6.S",44732,44135,47152,46569
"RIZ.IS-GC6-172-7-3.7.S",235,22,264,24
"RIZ.IS-GC6-172-8-3.8.S",428,390,500,463
"RIZ.IS-GC6-176-1-2.1.S",38834,38224,37004,36452
"RIZ.IS-GC6-176-2-2.2.S",7056,5157,6939,4803
"RIZ.IS-GC6-176-3-2.3.S",25651,25290,25236,24972
"RIZ.IS-GC6-176-4-2.4.S",106134,103987,100881,99102
"RIZ.IS-GC6-176-5-2.5.S",80811,79484,89416,88121
"RIZ.IS-GC6-176-6-2.6.S",179,169,216,207
"RIZ.IS-GC6-176-7-2.7.S",184,72,222,58
"RIZ.IS-GC6-176-8-2.8.S",8,7,24,14
"RIZ.IS-GC6-180-1-3.1.S",420,113,417,111
"RIZ.IS-GC6-180-2-3.2.S",13985,13750,14172,13975
"RIZ.IS-GC6-180-3-3.3.S",1110,1074,1187,1142
"RIZ.IS-GC6-180-4-3.4.S",76614,75430,88134,86910
"RIZ.IS-GC6-180-5-3.5.S",23222,22795,26512,26065
"RIZ.IS-GC6-180-6-3.6.S",30055,29604,28861,28508
"RIZ.IS-GC6-180-7-3.7.S",34125,33636,36234,35615
"RIZ.IS-GC6-180-8-3.8.S",46154,45315,42100,41405
"RIZ.IS-GC6-184-1-2.1.S",21283,20997,20914,20694
"RIZ.IS-GC6-184-2-2.2.S",71584,69949,69736,68241
"RIZ.IS-GC6-184-3-2.3.S",71369,69515,74200,72495
"RIZ.IS-GC6-184-4-2.4.S",66,58,106,95
"RIZ.IS-GC6-184-5-2.5.S",1660,1606,1631,1581
"RIZ.IS-GC6-184-6-2.6.S",117117,114648,117010,114320
"RIZ.IS-GC6-184-7-2.7.S",139,130,138,123
"RIZ.IS-GC6-184-8-2.8.S",213949,209784,205547,201651
"RIZ.IS-GC6-188-1-3.1.S",16725,16206,14444,13913
"RIZ.IS-GC6-188-2-3.2.S",24378,23901,26954,26480
"RIZ.IS-GC6-188-3-3.3.S",1525,820,1412,699
"RIZ.IS-GC6-188-4-3.4.S",866,710,866,616
"RIZ.IS-GC6-188-5-3.5.S",557,458,527,429
"RIZ.IS-GC6-188-6-3.6.S",10713,8001,11390,7099
"RIZ.IS-GC6-188-7-3.7.S",638,64,686,71
"RIZ.IS-GC6-188-8-3.8.S",5652,1319,5964,1167
"RIZ.IS-GC6-192-1-2.1.S",64043,63109,58675,57923
"RIZ.IS-GC6-192-2-2.2.S",22010,21687,20900,20638
"RIZ.IS-GC6-192-3-2.3.S",11607,11094,12236,11705
"RIZ.IS-GC6-192-4-2.4.S",3849,3783,4432,4328
"RIZ.IS-GC6-192-5-2.5.S",191136,187531,167173,164301
"RIZ.IS-GC6-192-6-2.6.S",3102,2876,3148,3015
"RIZ.IS-GC6-192-7-2.7.S",67329,62674,66990,62354
"RIZ.IS-GC6-192-8-2.8.S",139446,136759,140459,137830
"RIZ.Neg1-1-1.1.S",176,171,197,188
"RIZ.Neg1-2-1.2.S",2,2,2,1
"RIZ.Neg1-3-1.3.S",1,1,2,2
"RIZ.Neg1-4-1.4.S",51,50,37,35
"RIZ.Neg1-5-1.5.S",1,1,4,4
"RIZ.Neg1-6-1.6.S",5,4,4,4
"RIZ.Neg1-7-1.7.S",2,1,4,4
"RIZ.Neg1-8-1.8.S",6,6,0,0
"RIZ.Neg2-1-1.1.S",1,1,0,0
"RIZ.Neg2-2-1.2.S",4,4,4,4
"RIZ.Neg2-3-1.3.S",0,0,0,0
"RIZ.Neg2-4-1.4.S",4,3,5,5
"RIZ.Neg2-5-1.5.S",3,2,3,3
"RIZ.Neg2-6-1.6.S",9,9,3,3
"RIZ.Neg2-7-1.7.S",2,2,0,0
"RIZ.Neg2-8-1.8.S",0,0,1,0
"RIZ.Neg3-1-1.1.S",0,0,0,0
"RIZ.Neg3-2-1.2.S",1,1,1,1
"RIZ.Neg3-3-1.3.S",0,0,0,0
"RIZ.Neg3-4-1.4.S",2,2,3,3
"RIZ.Neg3-5-1.5.S",1,1,1,1
"RIZ.Neg3-6-1.6.S",1,1,0,0
"RIZ.Neg3-7-1.7.S",1,1,1,1
"RIZ.Neg3-8-1.8.S",0,0,4,4
"RIZ.Neg4-1-2.1.S",0,0,2,2
"RIZ.Neg4-2-2.2.S",1,1,1,1
"RIZ.Neg4-3-2.3.S",2,2,0,0
"RIZ.Neg4-4-2.4.S",1,1,2,2
"RIZ.Neg4-5-2.5.S",1,1,3,3
"RIZ.Neg4-6-2.6.S",14,14,16,15
"RIZ.Neg4-7-2.7.S",0,0,0,0
"RIZ.Neg4-8-2.8.S",1,1,1,1
"RIZ.Neg5-1-2.1.S",0,0,2,2
"RIZ.Neg5-2-2.2.S",3,3,2,2
"RIZ.Neg5-3-2.3.S",2,2,1,1
"RIZ.Neg5-4-2.4.S",0,0,1,1
"RIZ.Neg5-5-2.5.S",1,1,0,0
"RIZ.Neg5-6-2.6.S",12,12,6,6
"RIZ.Neg5-7-2.7.S",0,0,0,0
"RIZ.Neg5-8-2.8.S",1,1,4,4
"RIZ.Neg6-1-3.1.S",0,0,1,1
"RIZ.Neg6-2-3.2.S",1,1,1,1
"RIZ.Neg6-3-3.3.S",1098,1083,1084,1067
"RIZ.Neg6-4-3.4.S",0,0,0,0
"RIZ.Neg6-5-3.5.S",765,755,699,690
"RIZ.Neg6-7-3.7.S",0,0,1,1
"RIZ.Neg6-8-3.8.S",2,2,2,2
"RIZ.Neg7-1-3.1.S",461,457,484,478
"RIZ.Neg7-2-3.2.S",2,2,0,0
"RIZ.Neg7-3-3.3.S",3,2,2,2
"RIZ.Neg7-4-3.4.S",1,1,0,0
"RIZ.Neg7-5-3.5.S",2,2,4,4
"RIZ.Neg7-7-3.7.S",0,0,0,0
"RIZ.Neg7-8-3.8.S",3,3,2,2
"RIZ.Neg8-1-3.1.S",1,1,0,0
"RIZ.Neg8-2-3.2.S",1,1,0,0
"RIZ.Neg8-3-3.3.S",5,5,3,3
"RIZ.Neg8-4-3.4.S",1,1,1,1
"RIZ.Neg8-5-3.5.S",81,71,70,68
"RIZ.Neg8-7-3.7.S",2,2,0,0
"RIZ.Neg8-8-3.8.S",1,1,2,2
"RIZ.Neg9-1-3.6.S",2,2,3,3
"RIZ.Neg9-2-3.6.S",1,1,6,6
"RIZ.Neg9-3-3.6.S",8,8,9,9
"RIZ.POS1-1-1.1.S",334844,328170,315982,311099
"RIZ.POS1-1-2.1.S",220029,215888,208028,204853
"RIZ.POS1-1-3.1.S",338257,333848,340405,335597
"RIZ.POS1-2-1.2.S",844804,832562,853237,842062
"RIZ.POS1-2-2.2.S",611421,600768,596220,587003
"RIZ.POS1-2-3.2.S",355343,349275,351720,346503
"RIZ.POS1-3-1.3.S",325291,317969,316592,311037
"RIZ.POS1-3-2.3.S",280061,273667,246952,242116
"RIZ.POS1-3-3.3.S",358672,349508,300567,294064
"RIZ.POS1-4-1.4.S",481869,469948,453107,444544
"RIZ.POS1-4-2.4.S",349210,340720,324611,319477
"RIZ.POS1-4-3.4.S",278650,271548,247612,242847
"RIZ.POS1-5-1.5.S",338678,331187,319254,312982
"RIZ.POS1-5-2.5.S",404469,394528,382034,374794
"RIZ.POS1-5-3.5.S",283484,277182,275611,270648
"RIZ.POS1-6-1.6.S",301030,296098,291022,286610
"RIZ.POS1-6-2.6.S",389428,382105,385483,379212
"RIZ.POS1-6-3.6.S",207473,204094,201837,199034
"RIZ.POS1-7-1.7.S",670190,652779,598675,586898
"RIZ.POS1-7-2.7.S",437096,423476,375707,366601
"RIZ.POS1-7-3.7.S",439085,424352,384441,374728
"RIZ.POS1-8-1.8.S",797500,782977,681641,671756
"RIZ.POS1-8-2.8.S",544362,534001,415357,409095
"RIZ.POS1-8-3.8.S",452731,443377,378267,372515
"RIZ.POS2-1-1.1.S",484113,471856,564210,553282
"RIZ.POS2-2-1.2.S",383808,374523,410443,402460
"RIZ.POS2-2-2.2.S",338160,328743,362367,354150
"RIZ.POS2-3-1.3.S",266433,260162,276879,271027
"RIZ.POS2-3-2.3.S",219051,213885,240598,235457
"RIZ.POS2-4-2.4.S",229981,223313,226174,220739
"RIZ.POS2-5-1.5.S",301612,293058,293126,286066
"RIZ.POS3-1-1.1.S",438781,426604,440700,431773
"RIZ.POS3-1-3.1.S",461849,452902,482735,472969
"RIZ.POS3-2-1.2.S",601770,589486,532078,523021
"RIZ.POS3-2-2.2.S",260425,254372,226078,221436
"RIZ.POS3-2-3.2.S",195637,189468,200780,195397
"RIZ.POS3-3-1.3.S",219058,213763,219098,214684
"RIZ.POS3-3-2.3.S",273554,266831,261301,255747
"RIZ.POS3-3-3.3.S",292969,284844,245183,239042
"RIZ.POS3-4-1.4.S",376138,365445,364855,356791
"RIZ.POS3-4-3.4.S",188975,183829,185968,181945
"RIZ.POS3-5-2.5.S",179259,173678,175238,171293
"RIZ.POS3-5-3.5.S",294996,286583,291609,285163
"RIZ.POS3-6-1.6.S",298024,290895,279274,273582
"RIZ.POS3-6-2.6.S",267297,260595,268126,262182
"RIZ.POS3-6-3.6.S",239026,233502,213414,209189
"RIZ.POS3-7-1.7.S",373362,365440,364909,359044
"RIZ.POS3-7-2.7.S",191467,187610,197096,193955
"RIZ.POS3-7-3.7.S",286895,279639,278603,273556
"RIZ.POS3-8-1.8.S",168905,165916,171804,169455
"RIZ.POS3-8-2.8.S",128181,125833,120675,118955
"RIZ.POS3-8-3.8.S",72894,71456,75608,74542
"RIZ.POS3a-1-2.1.S",281863,275223,321286,315346
"RIZ.POS3b-1-2.1.S",155175,151927,153481,150694
